0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
0,10,-1,0,-1,-1,15,-1,-1,-1,15,-1,-1,-1,0,-1,-1,-1,-1,-1
0,-1,-1,0,0,0,0,0,0,78,0,2,-1,-1,0,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,15,-1,0,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,0,-1,-1,15,0,0,0,0,-1,0,-1,-1,-1,-1,-1
0,2,-1,-1,-1,0,1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,-1,-1,-1,-1,15,-1,-1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
